"code","name","formal_name","code_table_item_id_i2","code_table_item_id_i3","code_table_item_id_i1","code_table_item_id_i4","code_table_item_id_i5","code_table_item_id_i6"
"193572610",総周産集中治療室管理料１（母体・胎児・３１〜３５日・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（３１日以上３５日以内の期間・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193572710",総周産集中治療室管理料２（新生児・１４日以内・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（１４日以内の期間・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193572810",総周産集中治療室管理料２（新生児・１５〜３０日・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（１５日以上３０日以内の期間・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193572910",総周産集中治療室管理料２（新生児・３１〜９０日・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（３１日以上９０日以内の期間・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193573010",新生児治療回復室入院医療管理料（１４日以内・臨時的取扱）,新生児治療回復室入院医療管理料（１４日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,2,1
"193573110",新生児治療回復室入院医療管理料（１５〜３０日・臨時的取扱）,新生児治療回復室入院医療管理料（１５日以上３０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,2,1
"193573210",新生児治療回復室入院医療管理料（３１〜１２０日・臨時的取扱）,新生児治療回復室入院医療管理料（３１日以上１２０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,2,1
"193573310",新生児治療回復室入院医療管理料（１４日以内・臨時的取扱）,新生児治療回復室入院医療管理料（１４日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,2,2
"193573410",新生児治療回復室入院医療管理料（１５〜３０日・臨時的取扱）,新生児治療回復室入院医療管理料（１５日以上３０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,2,2
"193573510",新生児治療回復室入院医療管理料（３１〜１２０日・臨時的取扱）,新生児治療回復室入院医療管理料（３１日以上１２０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,2,2
"193573610",新生児治療回復室入院医療管理料（１４日以内・臨時的取扱）,新生児治療回復室入院医療管理料（１４日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,2,3
"193573710",新生児治療回復室入院医療管理料（１５〜３０日・臨時的取扱）,新生児治療回復室入院医療管理料（１５日以上３０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,2,3
"193573810",新生児治療回復室入院医療管理料（３１〜１２０日・臨時的取扱）,新生児治療回復室入院医療管理料（３１日以上１２０日以内の期間・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,2,3
"193573910",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574010",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574110",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574210",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574310",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574410",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193574510",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193574610",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193574710",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193574810",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193574910",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193575010",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193575110",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575210",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575310",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575410",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575510",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575610",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193575710",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193575810",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193575910",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193576010",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193576110",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193576210",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193576310",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576410",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576510",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576610",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576710",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576810",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193576910",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577010",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577110",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577210",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577310",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577410",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193577510",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,2,3
"193577610",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,2,3
"193577710",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,2,4
"193577810",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,2,4
"193577910",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,2,5
"193578010",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,2,5
"193578110",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,3,1
"193578210",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,3,2
"193578310",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,3,3
"193578410",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,4,3
"193578510",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,4,4
"193578610",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,4,5
"193578710",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,302,0,3
"193578810",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,302,0,3
"193578910",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,302,0,4
"193579010",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,302,0,4
"193579110",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,302,0,5
"193579210",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,302,0,5
"193579310",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,0,3
"193579410",総周産集中治療室管理料２（新生児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,0,3
"193579510",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,0,4
"193579610",総周産集中治療室管理料２（新生児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,0,4
"193579710",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193579810",総周産集中治療室管理料２（新生児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
"193579910",新生児治療回復室入院医療管理料（上限延長・臨時的取扱）,新生児治療回復室入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,2,1
"193580010",新生児治療回復室入院医療管理料（上限延長・臨時的取扱）,新生児治療回復室入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,2,2
"193580110",新生児治療回復室入院医療管理料（上限延長・臨時的取扱）,新生児治療回復室入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,2,3
"193580210",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580310",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580410",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580510",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580610",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580710",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,300,0,10
"193580810",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193580910",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193581010",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193581110",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193581210",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193581310",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,300,0,11
"193581410",救命救急入院料１（上限延長・臨時的取扱）,救命救急入院料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193581510",救命救急入院料２（上限延長・臨時的取扱）,救命救急入院料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193581610",救命救急入院料３（イ・上限延長・臨時的取扱）,救命救急入院料３（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193581710",救命救急入院料３（ロ・上限延長・臨時的取扱）,救命救急入院料３（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193581810",救命救急入院料４（イ・上限延長・臨時的取扱）,救命救急入院料４（救命救急入院料）（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193581910",救命救急入院料４（ロ・上限延長・臨時的取扱）,救命救急入院料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,300,0,12
"193582010",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582110",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582210",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582310",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582410",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582510",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,0,8
"193582610",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193582710",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193582810",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193582910",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193583010",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193583110",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,0,9
"193583210",特定集中治療室管理料１（上限延長・臨時的取扱）,特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583310",特定集中治療室管理料２（イ・上限延長・臨時的取扱）,特定集中治療室管理料２（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583410",特定集中治療室管理料２（ロ・上限延長・臨時的取扱）,特定集中治療室管理料２（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583510",特定集中治療室管理料３（上限延長・臨時的取扱）,特定集中治療室管理料３（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583610",特定集中治療室管理料４（イ・上限延長・臨時的取扱）,特定集中治療室管理料４（特定集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583710",特定集中治療室管理料４（ロ・上限延長・臨時的取扱）,特定集中治療室管理料４（広範囲熱傷特定集中治療管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,0,10
"193583810",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,2,3
"193583910",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,2,3
"193584010",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,2,4
"193584110",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,2,4
"193584210",ハイケアユニット入院医療管理料１（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,2,5
"193584310",ハイケアユニット入院医療管理料２（上限延長・臨時的取扱）,ハイケアユニット入院医療管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,2,5
"193584410",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,3,1
"193584510",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,3,2
"193584610",脳卒中ケアユニット入院医療管理料（上限延長・臨時的取扱）,脳卒中ケアユニット入院医療管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,3,3
"193584710",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,301,4,3
"193584810",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,301,4,4
"193584910",小児特定集中治療室管理料（上限延長・臨時的取扱）,小児特定集中治療室管理料（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,301,4,5
"193585010",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,302,0,3
"193585110",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,302,0,3
"193585210",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,302,0,4
"193585310",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,302,0,4
"193585410",新生児特定集中治療室管理料１（上限延長・臨時的取扱）,新生児特定集中治療室管理料１（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,302,0,5
"193585510",新生児特定集中治療室管理料２（上限延長・臨時的取扱）,新生児特定集中治療室管理料２（上限延長・新型コロナウイルス感染症・診療報酬上臨時的取扱）（専門病院）,1,2,A,302,0,5
"193585610",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,0,3
"193585710",総周産集中治療室管理料２（新生児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（特定機能病院）,1,2,A,303,0,3
"193585810",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,0,4
"193585910",総周産集中治療室管理料２（新生児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（新生児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（ＤＰＣ）,1,2,A,303,0,4
"193586010",総周産集中治療室管理料１（母体・胎児・上限延長・臨時的取扱）,総合周産期特定集中治療室管理料（母体・胎児集中治療室管理料）（上限延長・診療報酬上臨時的取扱）（専門病院）,1,2,A,303,0,5
